additional_duty,agoa_indicator,apta_indicator,atpa_ad_val_rate,atpa_indicator,atpa_specific_rate,atpdea_indicator,australia_ad_val_rate,australia_indicator,australia_other_rate,australia_rate_type_code,australia_specific_rate,bahrain_ad_val_rate,bahrain_indicator,bahrain_other_rate,bahrain_rate_type_code,bahrain_specific_rate,begin_effect_date,brief_description,cbi_ad_val_rate,cbi_indicator,cbi_specific_rate,cbtpa_ad_val_rate,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_specific_rate,chile_ad_val_rate,chile_indicator,chile_other_rate,chile_rate_type_code,chile_specific_rate,civil_air_indicator,col1_special_mod,col1_special_text,col2_ad_val_rate,col2_other_rate,col2_rate_type_code,col2_specific_rate,col2_text_rate,colombia_ad_val_rate,colombia_indicator,colombia_other_rate,colombia_rate_type_code,colombia_specific_rate,dr_cafta_ad_val_rate,dr_cafta_indicator,dr_cafta_other_rate,dr_cafta_plus_ad_val_rate,dr_cafta_plus_indicator,dr_cafta_plus_other_rate,dr_cafta_plus_rate_type_code,dr_cafta_plus_specific_rate,dr_cafta_rate_type_code,dr_cafta_specific_rate,dyes_indicator,end_effective_date,footnote_comment,gsp_ctry_excluded,gsp_indicator,has_additional_duty,hs2,hs4,hs6,hts8,israel_fta_indicator,japan_ad_val_rate,japan_indicator,japan_other_rate,japan_rate_type_code,japan_specific_rate,jordan_ad_val_rate,jordan_indicator,jordan_other_rate,jordan_rate_type_code,jordan_specific_rate,korea_ad_val_rate,korea_indicator,korea_other_rate,korea_rate_type_code,korea_specific_rate,mexico_ad_val_rate,mexico_rate_type_code,mexico_specific_rate,mfn_ad_val_rate,mfn_ave,mfn_other_rate,mfn_rate_type_code,mfn_specific_rate,mfn_text_rate,morocco_ad_val_rate,morocco_indicator,morocco_other_rate,morocco_rate_type_code,morocco_specific_rate,nafta_canada_ind,nafta_mexico_ind,nepal_indicator,oman_ad_val_rate,oman_indicator,oman_other_rate,oman_rate_type_code,oman_specific_rate,panama_ad_val_rate,panama_indicator,panama_other_rate,panama_rate_type_code,panama_specific_rate,peru_ad_val_rate,peru_indicator,peru_other_rate,peru_rate_type_code,peru_specific_rate,pharmaceutical_ind,quantity_1_code,quantity_2_code,singapore_ad_val_rate,singapore_indicator,singapore_other_rate,singapore_rate_type_code,singapore_specific_rate,usmca_ad_val_rate,usmca_indicator,usmca_other_rate,usmca_rate_type_code,usmca_specific_rate,wto_binding_code,year,sector
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, mechanical display only, over 1 jewel, gold/silver-plated case, band of textile or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.90 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910211,91021150,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"80 cents each + 6% on the case + 14% on the strap, band or bracelet + 5.3% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, mechanical display only, over 1 jewel, case nesoi, with band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910211,91021165,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"76 cents each + 8.5% on the case + 14% on the strap, band or bracelet + 5.3% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, mechanical display only, over 1 jewel, gold- or silver-case, with band of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,S,SG)",9999.99,9999.99,,9999.99,"$2.90 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910211,91021170,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"80 cents each + 6% on the case + 2.8% on the strap, band or bracelet + 5.3% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, mechanical display only, over 1 jewel, case nesoi, with band of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910211,91021195,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"76 cents each + 8.5% on the case + 2.8% on the strap, band or bracelet + 5.3% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, w/both optoelectronic & mechanical displays, 0-1 jewel, band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$1.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910219,91021920,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"32 cents each + 4.8% on the case + 11% on the strap, band or bracelet + 4.2% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, w/both optoelectronic & mechanical displays, 0-1 jewel, band of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$1.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910219,91021940,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"32 cents each + 4.8% on the case + 2.2% on the strap, band or bracelet + 4.2% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, w/both optoelectronic & mechanical displays, over 1 jewel, band of textile mat. or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 110% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910219,91021960,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"57 cents each + 4.5% on the case + 10.6% on the strap, band or bracelet + 4% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, electrically operated, w/both optoelectronic & mechanical displays, over 1 jewel, band of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 35% on the strap, band or bracelet + 35% on the battery",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910219,91021980,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"57 cents each + 4.5% on the case + 2.1% on the strap, band or bracelet + 4% on the battery",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, automatic winding, 0-1 jewel, watch band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 110% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910221,91022110,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"75 cents each + 6% on the case + 14% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, automatic winding, 0-1 jewel, watch band not of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910221,91022125,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"75 cents each + 6% on the case + 2.8% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, automatic winding, 2-17 jewels, watch band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$5.20 each + 45% on the case + 110% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910221,91022130,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$1.75 each + 4.8% on the case + 11.2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, automatic winding, 2-17 jewels, watch band not of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$5.20 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910221,91022150,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$1.75 each + 4.8% on the case + 2.2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, automatic winding, over 17 jewels, watch band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$10.95 each + 45% on the case + 110% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910221,91022170,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$1.53 each + 4.2% on the case + 9.8% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, automatic winding, over 17 jewels, watch band not of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$10.95 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910221,91022190,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$1.53 each + 4.2% on the case + 2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2021-01-01,"Wrist watches nesoi, not electrically operated, not autowind, 0-1 jewel, entered with straps/bands/bracelet of tex. mat. or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,$1.70 each + 45% on the case,0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2021-12-31,,,A,0,91,9102,910229,91022904,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,40 cents each + 6% on the case,0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, not electrically operated, not automatic winding, 0-1 jewel, with strap/band/bracelet of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$1.70 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,A,0,91,9102,910229,91022910,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"40 cents each + 6% on the case + 2.8% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, not electrically operated, not automatic winding, 2-7 jewels, with strap/band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 110% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910229,91022915,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"58 cents each + 4.6% on the case + 10.6% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, not electrically operated, not automatic winding, 2-7 jewels, with strap/band/bracelet of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,S,SG)",9999.99,9999.99,,9999.99,"$2.70 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910229,91022920,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"56 cents each + 4.4% on the case + 2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2021-01-01,"Wrist watches nesoi, not electrically operated, n/autowind, 8-17 jewels, mvmt n/o $15 & n/o 15.2 mm, band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$4.20 each + 45% on the case + 110% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2021-12-31,,,,0,91,9102,910229,91022925,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$2.19 each + 4.8% on the case + 11.2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, not electrically operated, not automatic winding, 8-17 jewels, movement n/o $15 & n/o 15.2 mm, band of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA, MX,OM,P, PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$4.20 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910229,91022930,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$2.19 each + 4.8% on the case + 2.2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2020-07-01,"Wrist watches nesoi, not electrically operated, n/autowinding, 8-17 jewel, mvmt n/o $15 & ov 15.2 mm, band of textile material or base metal",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA, CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE, R,S,SG)",9999.99,9999.99,,9999.99,"$4.20 each + 45% on the case + 110% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2050-12-31,,,,0,91,9102,910229,91022935,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$1.61 each + 4.2% on the case + 9.8% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
,D,,,,,,0.0,AU,0.0,0.0,0.0,0.0,BH,0.0,0,0.0,2021-01-01,"Wrist watches nesoi, not electrically operated, n/autowinding, 8-17 jewel, mvmt n/o $15 & over 15.2 mm, with band of material nesoi",0.0,E,0.0,0.0,R,0.0,0.0,0.0,CL,0.0,0.0,0.0,,,"Free (AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,R,S,SG)",9999.99,9999.99,,9999.99,"$4.20 each + 45% on the case + 35% on the strap, band or bracelet",0.0,CO,0.0,0.0,0.0,0.0,P,0.0,,,,,,0,0.0,,2021-12-31,,,,0,91,9102,910229,91022940,IL,,,,,,0.0,JO,0.0,0.0,0.0,0.0,KR,0.0,0.0,0.0,0.0,0,0.0,9999.999999,,9999.999999,,9999.999999,"$1.83 each + 4.8% on the case + 2.2% on the strap, band or bracelet",0.0,MA,0.0,0.0,0.0,CA,MX,,0.0,OM,0.0,0.0,0.0,0.0,PA,0.0,0,0.0,0.0,PE,0.0,0.0,0.0,,NO,,0.0,SG,0.0,0.0,0.0,0.0,S,0.0,0.0,0.0,B,2021,other
